fid,gid,xcoord,ycoord
"2060",마라277928,128.903744620466,35.2229003681785
"2061",마마160027,128.77661177506,35.3135692957214
"2062",마라153963,128.76801311642,35.2559556137214
"2063",마라279940,128.906128327682,35.2336921213808
"2064",마마283007,128.911570245265,35.2940368288982
"2065",마마246002,128.870812838684,35.2899976325469
"2066",마라245935,128.868697354056,35.2296131268255
"2067",마라254936,128.878600291378,35.2304023512394
"2068",마라198996,128.817950841674,35.2851755326702
"2069",마마272004,128.899429317178,35.2914731041407
"2070",마라241972,128.864861731078,35.2630164303011
"2071",마라263948,128.888672417871,35.2411066377983
"2072",마라209901,128.828646481399,35.1994040049501
"2073",마라242907,128.86497874928,35.2044096124709
"2074",마라209945,128.829293153135,35.2390686063355
"2075",마라227929,128.848832290707,35.2244263939971
"2076",마라153943,128.767732398472,35.237925895052
"2077",마마223008,128.845614861434,35.2956903248335
"2078",마라192922,128.810280355877,35.2185384583637
"2079",마라359995,128.994930126985,35.2822158878875
"2080",마라262999,128.888357756255,35.2870926535933
"2081",마라216943,128.836955006105,35.2371809497862
"2082",마마283005,128.911538939423,35.2922339768738
"2083",마마277032,128.905363054474,35.3166493184586
"2084",마마285021,128.913988773025,35.306631077788
"2085",마마259001,128.885090261237,35.2889333445691
"2086",마라236950,128.859035181978,35.2432463614365
"2087",마라218947,128.839211790455,35.2407624986955
"2088",마라217905,128.837491552375,35.2029131415139
"2089",마마272074,128.900517234414,35.3545729265128
"2090",마라133956,128.745935721786,35.2498735313111
"2091",마마212025,128.833771420504,35.3111490193826
"2092",마라159983,128.774889740792,35.2739159425642
"2093",마라199918,128.817911627517,35.2148490866113
"2094",마라239979,128.862769230244,35.2693513507941
"2095",마라246970,128.870326801511,35.2611514137061
"2096",마라262936,128.887389396296,35.230301915748
"2097",마라189874,128.806291781743,35.1753030635903
"2098",마라209943,128.829263731549,35.2372656757831
"2099",마라152988,128.767265025372,35.2785042062578
"2100",마라154883,128.767989801903,35.1838249120144
"2101",마라201924,128.820196135628,35.2202339784351
"2102",마마182007,128.800518849945,35.2952820844485
"2103",마마121020,128.733622891572,35.3077041631565
"2104",마라115989,128.726602635198,35.2798250184514
"2105",마라176873,128.792004351821,35.1745546839342
"2106",마라361997,128.997161885023,35.2839914791526
"2107",마마130030,128.743658607167,35.316617624707
"2108",마라180888,128.79661082745,35.1880300385037
"2109",마라220978,128.841869942383,35.2686833644827
"2110",마마185051,128.804454345258,35.3349109336825
"2111",마라234937,128.85664234963,35.2315521052787
"2112",마라241942,128.864408481132,35.2359729162964
"2113",마마099013,128.709334357051,35.3016381018842
"2114",마마145008,128.759848963621,35.2966142392378
"2115",마마267067,128.894907161021,35.3483265963964
"2116",마라353961,128.987773915796,35.2516496553683
"2117",마라346974,128.980294873733,35.2634622498728
"2118",마마145000,128.759737201729,35.2894023842774
"2119",마라135975,128.748396314235,35.2669792089185
"2120",마라148971,128.762629805635,35.2632249664733
"2121",마라142896,128.754993223519,35.1956816517157
"2122",마라337948,128.969980269495,35.2401462502795
"2123",마라301982,128.930964252284,35.271268704002
"2124",마라201894,128.819758408873,35.1931897775602
"2125",마마194014,128.813815428386,35.3014497024476
"2126",마마358001,128.993930206288,35.2876378362511
"2127",마라187868,128.804009536911,35.1699178229657
"2128",마라192943,128.810584789036,35.2374694049005
"2129",마마190013,128.809402380091,35.3005959488336
"2130",마라233927,128.855393738695,35.2225498434302
"2131",마라105996,128.715703192275,35.2862464928639
"2132",마라227939,128.84898151951,35.2334409881279
"2133",마라187902,128.804499329877,35.2005682193723
"2134",마라246959,128.870159885662,35.2512354928048
"2135",마마304055,128.93542373539,35.3370329630921
"2136",마마282014,128.910580267381,35.3003596383444
"2137",마라231885,128.852568625922,35.1847130350034
"2138",마마291019,128.920555162969,35.3047508980802
"2139",마라276954,128.903049684468,35.2463504947024
"2140",마마231084,128.855554644127,35.3641017255761
"2141",마라192937,128.810497779165,35.2320605693204
"2142",마라242927,128.865280622424,35.2224387257129
"2143",마라285955,128.912954898393,35.2471368501158
"2144",마마133036,128.747041250487,35.3219925328275
"2145",마마321022,128.953591981466,35.3070630573672
"2146",마라183881,128.799804647469,35.1816843320012
"2147",마마177014,128.795121631895,35.3016513634175
"2148",마라189877,128.806335053227,35.1780075119524
"2149",마마265079,128.892892459794,35.3591690651907
"2150",마라245972,128.869258074447,35.2629667512929
"2151",마라273975,128.900078700504,35.265318831946
"2152",마라174884,128.789965179016,35.1844944596367
"2153",마라225928,128.846620246617,35.2235493982599
"2154",마마153006,128.768617504837,35.2947193199652
"2155",마마188069,128.808016147474,35.351101505896
"2156",마마233072,128.857574459158,35.3532597726868
"2157",마라272937,128.898391187173,35.2310769147702
"2158",마라183895,128.800005674968,35.1943050995601
"2159",마라216903,128.836363723624,35.2011223336798
"2160",마라181881,128.797608605684,35.1817078826811
"2161",마마129020,128.742420860619,35.3076140835951
"2162",마마143012,128.757705585633,35.3002430570921
"2163",마라352978,128.98695497482,35.2669869800742
"2164",마라184926,128.801549818037,35.2222391796115
"2165",마마225049,128.848427345788,35.3326251617698
"2166",마라202866,128.820448216309,35.1679364465372
"2167",마마213018,128.83476750025,35.3048267129457
"2168",마마238006,128.862077638362,35.2937027900082
"2169",마마227050,128.850642416502,35.3335020421627
"2170",마라206908,128.82545428099,35.2057504201467
"2171",마라260989,128.886005306354,35.2781035009466
"2172",마마123023,128.735863525907,35.3103861663811
"2173",마라243939,128.866560560048,35.2332437655754
"2174",마라162883,128.776774283973,35.1837326137279
"2175",마마115014,128.726942714116,35.3023623550791
"2176",마라273948,128.899660188593,35.2409800463049
"2177",마마257000,128.88287607141,35.2880570699112
"2178",마라196871,128.8139337672,35.1725154828442
"2179",마라262949,128.887588994863,35.2420206850571
"2180",마라192906,128.810048597261,35.2041148386973
"2181",마마242035,128.866915377736,35.3197949681517
"2182",마라217934,128.837920517525,35.2290556407118
"2183",마라250962,128.874601243484,35.2538899745
"2184",마마224058,128.847462000004,35.3407504231716
"2185",마마182035,128.800922944901,35.3205231103781
"2186",마마161038,128.777867599042,35.3234738676538
"2187",마라249974,128.873684839827,35.2647198024563
"2188",마마244037,128.869145480413,35.3215729529914
"2189",마라134959,128.747076106366,35.2525666879667
"2190",마라277946,128.904024199519,35.2391262568132
"2191",마라245970,128.869227741681,35.2611638575812
"2192",마라108998,128.719028616997,35.2880162876878
"2193",마라182910,128.799122828075,35.2078391118229
"2194",마라158967,128.773564698802,35.2595038279991
"2195",마라201865,128.819335826902,35.1670469305086
"2196",마라269935,128.895064393351,35.2293120695702
"2197",마라359999,128.994996415243,35.2858214638184
"2198",마마224068,128.847611719552,35.3497648487309
"2199",마라197892,128.815336674567,35.1914346218117
"2200",마라218877,128.838175852397,35.1776598692103
"2201",마라164960,128.780059935123,35.2531238696421
"2202",마라356971,128.991235665082,35.2606230702867
"2203",마라192905,128.810034117814,35.2032133612809
"2204",마라265928,128.890562235343,35.2230525358883
"2205",마마187070,128.806930366597,35.3520148664428
"2206",마마244033,128.869084691042,35.3179671998351
"2207",마라259931,128.884016931199,35.2258324222691
"2208",마마133037,128.747055094462,35.3228940147023
"2209",마라149982,128.763882961003,35.2731298162681
"2210",마라199933,128.818130287047,35.2283711643786
"2211",마라210997,128.831158444549,35.285932508799
"2212",마라225899,128.84618858058,35.1974069685043
"2213",마마175039,128.793281102345,35.3242115778657
"2214",마라197909,128.815583801419,35.2067597161555
"2215",마라180875,128.796424685536,35.1763107273032
"2216",마마212016,128.833638243693,35.3030359391022
"2217",마라125943,128.736965993417,35.2382442782166
"2218",마라194872,128.811752466191,35.1734407657056
"2219",마라288943,128.91606335715,35.2362811275592
"2220",마라270940,128.896240248947,35.2338066066313
"2221",마라235935,128.85771097296,35.2297368729293
"2222",마마213013,128.834693468609,35.3003194446337
"2223",마라214989,128.835437657767,35.278672375818
"2224",마라242957,128.865733935071,35.24948229046
"2225",마라188909,128.805698618317,35.2068667339967
"2226",마라277942,128.90396205153,35.2355205077169
"2227",마마299022,128.929399716569,35.3073514786618
"2228",마라204984,128.82437111631,35.2742859416776
"2229",마마120027,128.732618884738,35.3140257979463
"2230",마라240942,128.863309758325,35.235985298767
"2231",마마112033,128.723901691627,35.3195241220508
"2232",마마226042,128.849422488518,35.3263027759815
"2233",마라196939,128.814921647621,35.2338158443796
"2234",마마325038,128.958249446588,35.3214325687545
"2235",마라360956,128.995383242372,35.24704782902
"2236",마마197045,128.817567546032,35.3293590165133
"2237",마마246013,128.870980073518,35.2999134870912
"2238",마라181900,128.797880998335,35.1988360754598
"2239",마라199903,128.817693113572,35.2013269773992
"2240",마라346978,128.980360467691,35.26706786099
"2241",마마220012,128.84237579803,35.2993327905744
"2242",마라244965,128.868052921856,35.2566690526813
"2243",마라105990,128.715622334953,35.2808375028829
"2244",마라295928,128.923518011733,35.222669426261
"2245",마라164956,128.780003244027,35.249517945591
"2246",마라279958,128.906408493198,35.2499179644256
"2247",마라302930,128.931239263233,35.2243816010746
"2248",마라240900,128.862676731621,35.1981241499876
"2249",마라136979,128.749550881586,35.2705738171009
"2250",마라170973,128.786839136031,35.2647731375639
"2251",마라254919,128.878341102784,35.2150777143121
"2252",마마132040,128.745996644539,35.3256098019366
"2253",마마124016,128.736867243067,35.3040645070064
"2254",마마143016,128.757761393871,35.303848982031
"2255",마라155961,128.770183052868,35.2541295897878
"2256",마라253939,128.877547373247,35.2331192055534
"2257",마라335937,128.967604165421,35.2302573882315
"2258",마라136954,128.749204943873,35.2480365545814
"2259",마라273939,128.899520796078,35.2328670950005
"2260",마라182913,128.799165913965,35.2105435533479
"2261",마마313016,128.944698668273,35.3017600299657
"2262",마라142940,128.75560396888,35.2353474313685
"2263",마마099000,128.709160011785,35.2899186194866
"2264",마라186933,128.803847901848,35.2285258689107
"2265",마라238944,128.861142435688,35.2378129411217
"2266",마라240965,128.863656916371,35.2567186802441
"2267",마라198879,128.816245807761,35.179703475999
"2268",마마112024,128.723779445741,35.3114107047156
"2269",마마269066,128.89709209086,35.3473997545512
"2270",마라256934,128.880767020171,35.2285744074753
"2271",마마258007,128.88408291482,35.2943545520811
"2272",마라347960,128.981164254054,35.2508291460006
"2273",마마248010,128.873133547539,35.2971842140392
"2274",마라176886,128.792189847111,35.1862740190294
"2275",마라194905,128.812230727477,35.2031895727381
"2276",마라151929,128.765338800034,35.2253280490402
"2277",마라176894,128.79230405129,35.1934859058316
"2278",마라230940,128.85229256557,35.2343056607133
"2279",마마251015,128.876508517282,35.3016539056919
"2280",마라232887,128.853696566512,35.1865036936973
"2281",마라187994,128.805828365398,35.2835037766632
"2282",마라365988,129.001409330835,35.27582443818
"2283",마라225966,128.847186719979,35.2578048176449
"2284",마마127017,128.740180092759,35.3049322035693
"2285",마라360949,128.995267381829,35.2407380302692
"2286",마라178877,128.794257367095,35.1781371876473
"2287",마라209903,128.828675848168,35.2012069472499
"2288",마마226015,128.849018205875,35.301963718333
"2289",마라368986,129.004673562391,35.2739806775701
"2290",마라178897,128.794543324372,35.1961668974433
"2291",마라252931,128.876326877557,35.2259201143411
"2292",마라289942,128.917146377579,35.235366833756
"2293",마마223107,128.847095515228,35.3849332543811
"2294",마라129970,128.741732372238,35.2625396256344
"2295",마라244884,128.866827961196,35.1836512959048
"2296",마마110018,128.72149851516,35.3060239920381
"2297",마라255948,128.879882152133,35.241207193067
"2298",마라354945,128.988609126853,35.2372136987607
"2299",마라273940,128.899536281385,35.2337685345962
"2300",마라347936,128.980770887673,35.2291953951307
"2301",마마158013,128.774214212587,35.3009718554298
"2302",마마218080,128.841188965389,35.3606556046711
"2303",마마301022,128.931599027547,35.3073254584402
"2304",마라208950,128.82826787734,35.2435879969028
"2305",마라321939,128.952255880599,35.2322457621623
"2306",마라123965,128.735069153563,35.2580996570939
"2307",마마168058,128.785852754516,35.341421573066
"2308",마라185875,128.801914424914,35.1762518374636
"2309",마라274946,128.900727956661,35.2391644560741
"2310",마라136974,128.749481663319,35.2660663715627
"2311",마라208870,128.827093759226,35.1714703624253
"2312",마마332041,128.965997080615,35.3240436547602
"2313",마라226903,128.84734634706,35.2010006107863
"2314",마라154940,128.768789067041,35.2352099181694
"2315",마라266940,128.891845529428,35.2338572297869
"2316",마라162984,128.778201725323,35.2747826189704
"2317",마라147984,128.76171238616,35.2749557351737
"2318",마라200917,128.818995501633,35.2139356498763
"2319",마라211960,128.831711821895,35.2525663964346
"2320",마라256941,128.880873962328,35.234884536454
"2321",마라153935,128.767620181076,35.2307139919696
"2322",마라249932,128.873046318512,35.2268589979134
"2323",마라188897,128.805525466451,35.1960489819015
"2324",마라209909,128.828763964126,35.2066157707938
"2325",마마097005,128.707027896675,35.2944480845705
"2326",마라288933,128.915906692539,35.2272667931177
"2327",마마167058,128.784752571058,35.3414332726252
"2328",마라260934,128.885161475476,35.2285241930628
"2329",마마123015,128.735753835641,35.3031742619183
"2330",마라325966,128.957085805051,35.2565311633232
"2331",마마118013,128.730228101552,35.3014273461724
"2332",마마266018,128.89304886034,35.3041693151726
"2333",마라245937,128.868727639721,35.2314160303528
"2334",마마100004,128.71031321222,35.2935136174127
"2335",마라346976,128.980327669256,35.2652650557138
"2336",마라217954,128.838216677548,35.2470848819355
"2337",마라230876,128.851336273681,35.1766121034108
"2338",마마157013,128.773114571905,35.3009834376008
"2339",마마122020,128.734722639836,35.3076929382032
"2340",마라249965,128.873547913573,35.2566067937407
"2341",마마196054,128.81659913033,35.3374841024684
"2342",마라163945,128.778748586158,35.2396132588454
"2343",마마101016,128.711574029739,35.3043205774086
"2344",마라275922,128.901454565438,35.217517184378
"2345",마라152976,128.767096523661,35.2676864189992
"2346",마라253940,128.877562615613,35.2340206535165
"2347",마마189069,128.809116451877,35.3510895917989
"2348",마마099006,128.709240466326,35.2953276142831
"2349",마라210861,128.829157454275,35.1633330005574
"2350",마라254945,128.878737588093,35.2385153779072
"2351",마라184909,128.80130518692,35.2069140385285
"2352",마라212999,128.833386832651,35.2877112009579
"2353",마마109013,128.720331091724,35.301527627629
"2354",마라147968,128.761488750657,35.2605319749501
"2355",마마213077,128.835642315943,35.3580122145459
"2356",마라245883,128.867910870011,35.1827374383313
"2357",마마150018,128.765487261249,35.3055716247547
"2358",마라186888,128.803199458006,35.1879593103199
"2359",마마184011,128.802775747306,35.2988642795129
"2360",마마138029,128.752443607209,35.3156253142413
"2361",마마257042,128.883520619781,35.3259173339959
"2362",마마206083,128.828028175835,35.3635057922055
"2363",마라250954,128.87447949613,35.2466784016043
"2364",마마106039,128.717383290299,35.3249997025265
"2365",마라154952,128.768957591308,35.2460277564961
"2366",마라154930,128.768648698729,35.2261950375616
"2367",마라249963,128.873517492946,35.2548039013719
"2368",마마206017,128.827055100002,35.3040099839113
"2369",마마221088,128.844609815008,35.3678304444876
"2370",마라115929,128.725787984403,35.2257350556919
"2371",마라188901,128.805583173489,35.1996549015007
"2372",마마165002,128.781755302158,35.2909742894867
"2373",마라221990,128.843147712383,35.2794886249835
"2374",마라284975,128.912168779892,35.2651783038144
"2375",마마274075,128.902733443032,35.3554488222704
"2376",마라186916,128.803602781882,35.2132007577869
"2377",마라224941,128.845715211276,35.2352806028257
"2378",마마218041,128.8406079819,35.3254992364237
"2379",마라241965,128.86475591875,35.2567062883193
"2380",마라138945,128.751278151741,35.2399004154868
"2381",마마198037,128.818550431118,35.3221353730948
"2382",마마263007,128.889580415254,35.2942915069762
"2383",마라283961,128.91085091375,35.2525710900127
"2384",마마284020,128.912873443677,35.3057425090019
"2385",마마167002,128.783954304714,35.2909509637462
"2386",마마202091,128.823744065211,35.3707656762469
"2387",마라190893,128.807664093407,35.1924193606378
"2388",마라250971,128.874738260959,35.2620029832759
"2389",마라246872,128.868842601299,35.1728089752935
"2390",마라210958,128.830583394934,35.2507755614726
"2391",마라352952,128.986526925583,35.2435505371725
"2392",마라178891,128.794457510523,35.1907579903645
"2393",마라244944,128.86773491631,35.2377386114559
"2394",마라358951,128.993102983277,35.2425679661896
"2395",마마308043,128.939632095115,35.3261637150451
"2396",마라151969,128.765899163848,35.2613875392219
"2397",마마123012,128.735712711836,35.3004697954465
"2398",마라107976,128.717632194759,35.268194399102
"2399",마라282956,128.90967394972,35.2480767336821
"2400",마라237925,128.859757837946,35.2206976445192
"2401",마라316939,128.946762718296,35.2323115558293
"2402",마라338942,128.970981325126,35.2347244339146
"2403",마라347972,128.981361094486,35.2616459909408
"2404",마라265930,128.890592997262,35.224855424753
"2405",마라342954,128.975571893214,35.2454878386638
"2406",마라363987,128.999194326702,35.2749503133842
"2407",마라239969,128.862618276183,35.2603368617392
"2408",마라184906,128.801262035888,35.2042095976782
"2409",마라211952,128.831593878307,35.245354694071
"2410",마라250931,128.874129713282,35.2259450795268
"2411",마마292064,128.922365222106,35.3453017468893
"2412",마라246941,128.869886926422,35.2350094038191
"2413",마마313007,128.944554467669,35.2936473190861
"2414",마라360961,128.995466021951,35.2515548238885
"2415",마라202921,128.821250830205,35.2175175787266
"2416",마라345973,128.97917945081,35.2625742897353
"2417",마라171874,128.78652890953,35.1755146122922
"2418",마라163970,128.779102593668,35.2621502955481
"2419",마라198925,128.816915106508,35.2211713504614
"2420",마마172041,128.790009903508,35.3260497674274
"2421",마마197053,128.817684610361,35.3365706594893
"2422",마라221946,128.842493324749,35.2398245132297
"2423",마마142011,128.75659200947,35.2993530069981
"2424",마라261986,128.887058470414,35.2753865857705
"2425",마라343975,128.977014117209,35.2644039545889
"2426",마라172877,128.787669505885,35.1782074124276
"2427",마라347937,128.980787269572,35.2300968030403
"2428",마마261001,128.887289115911,35.2889081415335
"2429",마라210960,128.830612860441,35.2525784870262
"2430",마마139012,128.753307030557,35.3002887245977
"2431",마라276960,128.90314288734,35.2517591099252
"2432",마라143976,128.757203757284,35.2677896322541
"2433",마라246928,128.869689924822,35.223290533521
"2434",마마122017,128.734681543481,35.3049884727032
"2435",마라227914,128.848608571704,35.210904476548
"2436",마라291941,128.919328050194,35.2344396501959
"2437",마마195032,128.815177709538,35.3176640265667
"2438",마라212860,128.831338281531,35.1624074130303
"2439",마마120012,128.732413759663,35.3005034613739
"2440",마라143978,128.757231615597,35.2695926050405
"2441",마라273933,128.899427898675,35.2274584544773
"2442",마라280965,128.907616482744,35.2562152211784
"2443",마라215921,128.835531186422,35.2173608633982
"2444",마라207900,128.82643533004,35.1985266168809
"2445",마라256942,128.880889242493,35.2357859828897
"2446",마마166038,128.783367308129,35.3234156086852
"2447",마라156972,128.771436950545,35.2640343594657
"2448",마라260929,128.885084865711,35.2240169622022
"2449",마라136955,128.749218774009,35.2489380467538
"2450",마라308934,128.937894080158,35.2279091821203
"2451",마마144024,128.758972823624,35.3110493787978
"2452",마라260936,128.885192124145,35.2303270844248
"2453",마라164950,128.77991822626,35.2441090553286
"2454",마라231899,128.852777835859,35.1973335263251
"2455",마라256948,128.880980937729,35.241194658558
"2456",마라244958,128.86794688706,35.2503589124768
"2457",마라209861,128.828059693334,35.1633450415309
"2458",마라123930,128.734590779764,35.2265472266418
"2459",마라197939,128.816020362942,35.2338039017825
"2460",마라351939,128.98521447752,35.2318457675562
"2461",마마319031,128.951537653951,35.3152021456444
"2462",마라226937,128.847852997053,35.2316503112838
"2463",마라189893,128.806565931855,35.1924312153303
"2464",마라245947,128.868879108396,35.2404305395775
"2465",마라199893,128.817547518442,35.192312220458
"2466",마마121021,128.733636579379,35.3086056517502
"2467",마라225922,128.846530890793,35.2181406293483
"2468",마라346942,128.979770541229,35.2346172796126
"2469",마라227913,128.848593662401,35.2100030142647
"2470",마라193869,128.810611154471,35.1707482061946
"2471",마라194904,128.812216224413,35.2022880959718
"2472",마라327971,128.959364525387,35.2610117338995
"2473",마마176005,128.793892827803,35.2935499133784
"2474",마마261002,128.88730449774,35.2898095774608
"2475",마라140950,128.753545173041,35.2443851305167
"2476",마라224936,128.845640764179,35.2307733028216
"2477",마라272948,128.898561414607,35.2409927503241
"2478",마라297934,128.925809666483,35.2280521502218
"2479",마라143954,128.756897479066,35.2479568948099
"2480",마라206983,128.826554930283,35.2733603901081
"2481",마마193049,128.813225849312,35.3330127240862
"2482",마라237938,128.859953392532,35.2324165683939
"2483",마라317942,128.947909413515,35.2350026787727
"2484",마라292940,128.92041100919,35.2335253283425
"2485",마마193073,128.813576056871,35.3546476508047
"2486",마마320038,128.95275027358,35.3214987788265
"2487",마라175873,128.790906423728,35.1745663914835
"2488",마라262990,128.888219253223,35.2789797251648
"2489",마마169054,128.786895754764,35.337804001923
"2490",마마300021,128.930483501476,35.3064370570023
"2491",마라161983,128.777088288119,35.273892751336
"2492",마마097007,128.707054669677,35.2962510834588
"2493",마라131969,128.743916861792,35.2616155512889
"2494",마라145923,128.758663521071,35.2199878240903
"2495",마라120998,128.732222432817,35.2878825856368
"2496",마마224091,128.847956326895,35.370497974294
"2497",마라159964,128.774621428676,35.2567878078338
"2498",마라152930,128.766451431534,35.2262180484965
"2499",마라189924,128.807013726233,35.2203770389019
"2500",마라247922,128.870697515259,35.2178693821305
"2501",마라341944,128.974309914096,35.2364871451348
"2502",마마174055,128.792410770846,35.3386467753773
"2503",마라239939,128.86216581594,35.2332933104637
"2504",마라343985,128.977177766239,35.2734179901047
"2505",마라167926,128.782874113198,35.2224385585164
"2506",마마229106,128.853684920072,35.3839579896988
"2507",마마244011,128.868750542415,35.298135517337
"2508",마라141975,128.75499145405,35.2669109713635
"2509",마라216921,128.836629670787,35.2173487386299
"2510",마라237983,128.860631184541,35.272981891228
"2511",마라340951,128.973325370718,35.2428103916656
"2512",마라143980,128.757259476384,35.2713955772693
"2513",마라190878,128.807447458087,35.1788971456721
"2514",마라194914,128.812361284044,35.2113028573484
"2515",마라244970,128.868128681176,35.2611762914775
"2516",마라195999,128.814696341421,35.2879158183976
"2517",마마101013,128.711533708769,35.301616086999
"2518",마라331950,128.963420278597,35.2420289799515
"2519",마라274935,128.900557477103,35.2292486267075
"2520",마라199877,128.81731470066,35.177888580293
"2521",마마227035,128.850417492328,35.3199803790184
"2522",마라252949,128.876601027583,35.2421461838814
"2523",마라352946,128.986428215142,35.2381421137138
"2524",마마178006,128.796106262795,35.2944278344406
"2525",마라153954,128.767886762493,35.2478422472218
"2526",마마190009,128.809344287857,35.2969900949875
"2527",마라274951,128.900805474899,35.2436716456221
"2528",마마107014,128.718145262456,35.3024512971897
"2529",마라243874,128.865579140871,35.1746490786592
"2530",마라259933,128.884047551499,35.2276353153073
"2531",마라139980,128.752862480484,35.2714411963292
"2532",마라216892,128.836201304963,35.1912061750105
"2533",마라357945,128.99190516271,35.2371731081748
"2534",마라230885,128.851470588079,35.184725294555
"2535",마라346994,128.980622960044,35.2814902828637
"2536",마라250963,128.874616464944,35.2547914204807
"2537",마라222997,128.844351341918,35.2857865842681
"2538",마마195039,128.815279908633,35.3239742329551
"2539",마라184908,128.801290802604,35.2060125583847
"2540",마라194938,128.812709690064,35.2329382276494
"2541",마라207948,128.827139655992,35.2417971228097
"2542",마라175924,128.791634131857,35.2205421292006
"2543",마라240938,128.863249419194,35.2323794857236
"2544",마마203030,128.823947087354,35.3157650795825
"2545",마라111984,128.722137405704,35.2753620474017
"2546",마라199975,128.818743309072,35.2662328147898
"2547",마라282961,128.909751988657,35.2525838992655
"2548",마라363988,128.999210940458,35.2758517069048
"2549",마마173016,128.790751701464,35.3035013324168
"2550",마라276952,128.903018622361,35.2445476218374
"2551",마마115012,128.726915493908,35.3005593713506
"2552",마라287948,128.915042951931,35.2408011430899
"2553",마라251974,128.875883050735,35.264694821582
"2554",마라113987,128.724376743838,35.2780443033092
"2555",마라277940,128.903930981674,35.2337176323257
"2556",마마200062,128.821116994643,35.3446477128192
"2557",마마243037,128.86804560303,35.321585404546
"2558",마라275953,128.901935320386,35.2454617943853
"2559",마라351965,128.98564196384,35.2552822698362
"2560",마라245899,128.868152671722,35.1971607674582
"2561",마마109006,128.720236347744,35.2952171656712
"2562",마라206925,128.82570344035,35.2210754156183
"2563",마마109011,128.72030401901,35.299724639194
"2564",마마234038,128.858161753326,35.3225984605382
"2565",마라183885,128.799862071146,35.1852902683807
"2566",마라247973,128.871471433818,35.2638432977311
"2567",마라345987,128.979408900112,35.275193926982
"2568",마라180883,128.79653922169,35.1835226139095
"2569",마라247883,128.870106876543,35.1827126124001
"2570",마라198994,128.817921621321,35.2833726076091
"2571",마라204967,128.824121717089,35.2589610729075
"2572",마라158945,128.773254530425,35.2396711887899
"2573",마라183898,128.80004876855,35.1970095461922
"2574",마라294923,128.922340842907,35.2181751778804
"2575",마라327958,128.959154456926,35.24929336726
"2576",마마120020,128.732523142701,35.3077153781121
"2577",마라186931,128.803819054601,35.2267229167557
"2578",마라169976,128.785782722076,35.2674892544847
"2579",마라135962,128.748216568818,35.2552598311364
"2580",마라270950,128.896394775342,35.2428210074996
"2581",마라222905,128.842982990329,35.2028523507089
"2582",마라242896,128.864812833281,35.1944935762978
"2583",마라203869,128.821589807081,35.1706289082775
"2584",마마179047,128.797796159744,35.3313761354717
"2585",마라148932,128.762084812611,35.2280669325694
"2586",마라178887,128.79440031399,35.1871520495213
"2587",마라150989,128.765080366545,35.2794287037041
"2588",마라195939,128.813822931653,35.2338277770072
"2589",마라239954,128.862391970725,35.2468151018706
"2590",마라328958,128.960253313805,35.2492801104677
"2591",마라224942,128.845730102678,35.2361820624065
"2592",마라215986,128.836492532611,35.2759558633116
"2593",마마115017,128.726983548961,35.3050668296276
"2594",마마129012,128.742310599734,35.3004021937257
"2595",마마136031,128.75027166328,35.3174510441685
"2596",마마226049,128.849527381675,35.332612885355
"2597",마마175040,128.793295460741,35.32511304323
"2598",마마296021,128.926084922649,35.3064890157629
"2599",마라195937,128.813793858049,35.2320248336272
"2600",마라333949,128.965601570186,35.2411009713803
"2601",마마107017,128.718185804683,35.3051557805871
"2602",마마135034,128.749213387168,35.3201668582728
"2603",마라339935,128.971965976265,35.228401196213
"2604",마마112023,128.72376586588,35.3105092132045
"2605",마라210866,128.829230806339,35.1678403812143
"2606",마마125015,128.737953207193,35.3031517657535
"2607",마마221002,128.843326403728,35.2903060629487
"2608",마라180977,128.797888073535,35.2682616123817
"2609",마라361951,128.99639922901,35.2425272478781
"2610",마마258005,128.884052218113,35.2925516789837
"2611",마라229930,128.85104438138,35.2253033481063
"2612",마마164047,128.781295460837,35.3315521652298
"2613",마라231920,128.85309189471,35.2162642118559
"2614",마라195878,128.812937347211,35.1788377524877
"2615",마라202906,128.821031741082,35.2039954936892
"2616",마마100019,128.710514607362,35.307036081198
"2617",마마110022,128.721552728604,35.3096299629814
"2618",마라231944,128.853451177871,35.2378992054125
"2619",마라356946,128.990822982597,35.2380880509484
"2620",마라220987,128.842003771039,35.2767964636177
"2621",마라182911,128.799137189401,35.2087405924708
"2622",마마150037,128.765754131664,35.322699681827
"2623",마라175886,128.791091761493,35.1862857316346
"2624",마라223922,128.844333908979,35.2181650490688
"2625",마라355980,128.990285238847,35.2687492015486
"2626",마라263985,128.88924156182,35.2744599179982
"2627",마라299929,128.927927861429,35.223519097485
"2628",마라153937,128.767648231688,35.2325169685766
"2629",마라195931,128.813706652726,35.2266160001329
"2630",마라172873,128.787612635654,35.1746014544425
"2631",마라287996,128.915795494396,35.2840697393985
"2632",마마211001,128.832316940774,35.2895262304655
"2633",마마166003,128.782869028925,35.291864105641
"2634",마라244951,128.867840885215,35.2440487654015
"2635",마마151009,128.766460523812,35.2974468063028
"2636",마라182881,128.798706626895,35.1816961123164
"2637",마라248960,128.872372930876,35.2521120314402
"2638",마라246960,128.870175056462,35.2521369408607
"2639",마라248954,128.872281770298,35.24670334596
"2640",마라139946,128.752390837625,35.2407905411857
"2641",마마272076,128.900548367474,35.3563757684543
"2642",마라236939,128.85886975083,35.2333303644586
"2643",마라164972,128.780230068837,35.2639416284
